id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V995796392,1776599104210.329,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,154156,138,true,2,0,1080,1920,13,14,13,4123,7,1,SV137,0,0,0,0,2704,[object Object],none,2,0,0,r2,1822637613,L1T3,769000,0.375,0,41.975947999999995
OT01V1651729253,1776599104410.427,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,1201364,2096,true,0,0,270,480,697,21,697,225004,5,8,SV137,0,0,0,5,139398,[object Object],none,2,0,0,r0,1969608071,L1T3,188678,11.479,0,5.5712399999999995
OT01V2496162411,1776599104410.427,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,1646831,1626,true,1,0,540,960,277,23,277,53413,13,6,SV137,0,0,0,0,56613,[object Object],none,2,0,0,r1,1712583422,L1T3,661388,6.27,0,22.114995
OT01V995796392,1776599104410.427,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,193691,173,true,2,0,1080,1920,15,11,15,5103,7,1,SV137,0,0,0,0,3120,[object Object],none,2,0,0,r2,1822637613,L1T3,769000,0.421,0,56.315965999999996
OT01V1651729253,1776599104410.427,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,1201364,2096,true,0,0,270,480,697,21,697,225004,5,8,SV137,0,0,0,5,139398,[object Object],none,2,0,0,r0,1969608071,L1T3,188678,11.479,0,5.5712399999999995
OT01V2496162411,1776599104410.427,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,1646831,1626,true,1,0,540,960,277,23,277,53413,13,6,SV137,0,0,0,0,56613,[object Object],none,2,0,0,r1,1712583422,L1T3,661388,6.27,0,22.114995
OT01V995796392,1776599104410.427,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,193691,173,true,2,0,1080,1920,15,11,15,5103,7,1,SV137,0,0,0,0,3120,[object Object],none,2,0,0,r2,1822637613,L1T3,769000,0.421,0,56.315965999999996
OT01V1651729253,1776599104610.336,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,1208023,2105,true,0,0,270,480,703,23,703,225220,5,8,SV137,0,0,0,5,140639,[object Object],none,2,0,0,r0,1969608071,L1T3,181647,11.613,0,5.611393
OT01V2496162411,1776599104610.336,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,1661696,1641,true,1,0,540,960,281,22,281,53773,13,6,SV137,0,0,0,0,57441,[object Object],none,2,0,0,r1,1712583422,L1T3,662971,6.375,0,22.115
OT01V995796392,1776599104610.336,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,237264,213,true,2,0,1080,1920,17,10,17,6063,8,1,SV137,0,0,0,0,3536,[object Object],none,2,0,0,r2,1822637613,L1T3,769000,0.494,0,65.901459
OT01V1651729253,1776599104610.336,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,1208023,2105,true,0,0,270,480,703,23,703,225220,5,8,SV137,0,0,0,5,140639,[object Object],none,2,0,0,r0,1969608071,L1T3,181647,11.613,0,5.611393
OT01V2496162411,1776599104610.336,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,1661696,1641,true,1,0,540,960,281,22,281,53773,13,6,SV137,0,0,0,0,57441,[object Object],none,2,0,0,r1,1712583422,L1T3,662971,6.375,0,22.115
OT01V995796392,1776599104610.336,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,237264,213,true,2,0,1080,1920,17,10,17,6063,8,1,SV137,0,0,0,0,3536,[object Object],none,2,0,0,r2,1822637613,L1T3,769000,0.494,0,65.901459
OT01V1651729253,1776599104810.223,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,1210356,2109,true,0,0,270,480,707,23,707,225316,5,8,SV137,0,0,0,5,141465,[object Object],none,2,0,0,r0,1969608071,L1T3,178575,11.707,0,5.655561
OT01V2496162411,1776599104810.223,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,1679672,1659,true,1,0,540,960,286,24,286,54205,13,6,SV137,0,0,0,0,58476,[object Object],none,2,0,0,r1,1712583422,L1T3,662207,6.495,0,22.204199
OT01V995796392,1776599104810.223,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,269600,242,true,2,0,1080,1920,19,10,19,6759,8,1,SV137,0,0,0,0,3952,[object Object],none,2,0,0,r2,1822637613,L1T3,769000,0.556,0,67.865957
OT01V1651729253,1776599104810.223,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,1210356,2109,true,0,0,270,480,707,23,707,225316,5,8,SV137,0,0,0,5,141465,[object Object],none,2,0,0,r0,1969608071,L1T3,178575,11.707,0,5.655561
OT01V2496162411,1776599104810.223,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,1679672,1659,true,1,0,540,960,286,24,286,54205,13,6,SV137,0,0,0,0,58476,[object Object],none,2,0,0,r1,1712583422,L1T3,662207,6.495,0,22.204199
OT01V995796392,1776599104810.223,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,269600,242,true,2,0,1080,1920,19,10,19,6759,8,1,SV137,0,0,0,0,3952,[object Object],none,2,0,0,r2,1822637613,L1T3,769000,0.556,0,67.865957
OT01V1651729253,1776599105010.331,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,1215222,2115,true,0,0,270,480,712,24,712,225460,5,8,SV137,0,0,0,5,142493,[object Object],none,2,0,0,r0,1969608071,L1T3,182425,11.808,0,5.655564
OT01V2496162411,1776599105010.331,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,1692921,1672,true,1,0,540,960,290,22,290,54517,14,6,SV137,0,0,0,0,59275,[object Object],none,2,0,0,r1,1712583422,L1T3,668849,6.574,0,22.204221999999998
OT01V995796392,1776599105010.331,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,289526,260,true,2,0,1080,1920,21,10,21,7191,8,1,SV137,0,0,0,0,4368,[object Object],none,2,0,0,r2,1822637613,L1T3,769000,0.616,0,67.865966
OT01V1651729253,1776599105010.331,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,1215222,2115,true,0,0,270,480,712,24,712,225460,5,8,SV137,0,0,0,5,142493,[object Object],none,2,0,0,r0,1969608071,L1T3,182425,11.808,0,5.655564
OT01V2496162411,1776599105010.331,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,1692921,1672,true,1,0,540,960,290,22,290,54517,14,6,SV137,0,0,0,0,59275,[object Object],none,2,0,0,r1,1712583422,L1T3,668849,6.574,0,22.204221999999998
OT01V995796392,1776599105010.331,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,289526,260,true,2,0,1080,1920,21,10,21,7191,8,1,SV137,0,0,0,0,4368,[object Object],none,2,0,0,r2,1822637613,L1T3,769000,0.616,0,67.865966
OT01V1651729253,1776599105210.358,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,1218795,2121,true,0,0,270,480,718,26,718,225604,5,8,SV137,0,0,0,5,143731,[object Object],none,2,0,0,r0,1969608071,L1T3,182907,11.928,0,5.669811
OT01V2496162411,1776599105210.358,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,1718309,1696,true,1,0,540,960,295,23,295,55093,14,6,SV137,0,0,0,0,60310,[object Object],none,2,0,0,r1,1712583422,L1T3,643578,6.686,0,22.583558999999997
OT01V995796392,1776599105210.358,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,319024,286,true,2,0,1080,1920,23,10,23,7815,8,1,SV137,0,0,0,0,4784,[object Object],none,2,0,0,r2,1822637613,L1T3,769000,0.679,0,67.99259599999999
OT01V1651729253,1776599105210.358,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,1218795,2121,true,0,0,270,480,718,26,718,225604,5,8,SV137,0,0,0,5,143731,[object Object],none,2,0,0,r0,1969608071,L1T3,182907,11.928,0,5.669811
OT01V2496162411,1776599105210.358,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,1718309,1696,true,1,0,540,960,295,23,295,55093,14,6,SV137,0,0,0,0,60310,[object Object],none,2,0,0,r1,1712583422,L1T3,643578,6.686,0,22.583558999999997
OT01V995796392,1776599105210.358,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,319024,286,true,2,0,1080,1920,23,10,23,7815,8,1,SV137,0,0,0,0,4784,[object Object],none,2,0,0,r2,1822637613,L1T3,769000,0.679,0,67.99259599999999



id,timestamp,type,bytesReceived,bytesSent,dtlsCipher,dtlsRole,dtlsState,iceLocalUsernameFragment,iceRole,iceState,localCertificateId,packetsReceived,packetsSent,remoteCertificateId,selectedCandidatePairChanges,selectedCandidatePairId,srtpCipher,tlsVersion
T01,1776599077210.283,transport,825,10102,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,3,13,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599077210.283,transport,825,10102,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,3,13,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599077410.255,transport,905,14602,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,5,18,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599077410.255,transport,905,14602,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,5,18,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599077610.505,transport,1097,23136,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,8,28,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599077610.505,transport,1097,23136,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,8,28,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599077810.534,transport,1193,31707,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,10,39,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599077810.534,transport,1193,31707,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,10,39,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599078010.459,transport,1293,37627,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,12,48,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599078010.459,transport,1293,37627,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,12,48,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599078210.403,transport,1389,43731,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,14,58,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599078210.403,transport,1389,43731,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,14,58,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599078410.478,transport,1493,51158,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,16,74,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599078410.478,transport,1493,51158,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,16,74,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599078610.472,transport,1597,58540,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,18,93,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599078610.472,transport,1597,58540,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,18,93,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599078810.366,transport,1705,67482,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,20,113,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599078810.366,transport,1705,67482,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,20,113,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599079010.482,transport,1905,75394,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,23,132,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599079010.482,transport,1905,75394,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,23,132,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599079210.488,transport,2009,83831,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,25,149,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599079210.488,transport,2009,83831,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,25,149,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599079410.454,transport,2113,92787,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,27,167,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599079410.454,transport,2113,92787,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,27,167,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599079610.38,transport,2217,101494,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,29,183,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599079610.38,transport,2217,101494,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,29,183,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599079810.343,transport,2321,109511,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,31,201,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599079810.343,transport,2321,109511,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,31,201,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599080010.454,transport,2429,119908,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,33,223,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599080010.454,transport,2429,119908,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,33,223,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599080210.329,transport,2621,126930,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,36,232,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599080210.329,transport,2621,126930,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,36,232,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
